         Sat           Ant         Start           End
       SAT61         ANT12        579847        603315
       SAT14          ANT4        638144        650795
       SAT14         ANT12        638144        650795
       SAT61          ANT4        638144        650795
       SAT61         ANT12        638144        650795
       SAT14          ANT4        682927        707951
       SAT14         ANT12        682927        707951
       SAT61          ANT4        682927        707951
       SAT61         ANT12        682927        707951
       SAT14          ANT4        736047        751114
       SAT14         ANT12        736047        751114
       SAT61          ANT4        736047        751114
       SAT61         ANT12        736047        751114
       SAT14          ANT4        788466        808343
       SAT14         ANT12        788466        808343
       SAT61          ANT4        788466        808343
       SAT61         ANT12        788466        808343
       SAT14          ANT4        833701        855261
       SAT14         ANT12        833701        855261
       SAT61          ANT4        833701        855261
       SAT61         ANT12        833701        855261
       SAT14          ANT4        891774        905506
       SAT14         ANT12        891774        905506
       SAT61          ANT4        891774        905506
       SAT61         ANT12        891774        905506
       SAT37          ANT7             0         29831
       SAT37          ANT9             0         29831
       SAT37          ANT7        907200        937031
       SAT37          ANT9        907200        937031
       SAT37          ANT7         48523         52016
       SAT37          ANT9         48523         52016
       SAT37          ANT7        955723        959216
       SAT37          ANT9        955723        959216
       SAT37          ANT7        111287        123802
       SAT37          ANT9        111287        123802
       SAT37          ANT7       1018487       1031002
       SAT37          ANT9       1018487       1031002
       SAT37          ANT7        136399        164253
       SAT37          ANT9        136399        164253
       SAT37          ANT7       1043599       1071453
       SAT37          ANT9       1043599       1071453
       SAT37          ANT7        242786        282021
       SAT37          ANT9        242786        282021
       SAT37          ANT7       1149986       1189221
       SAT37          ANT9       1149986       1189221
       SAT37          ANT7        361892        383248
       SAT37          ANT9        361892        383248
       SAT37          ANT7        390211        414050
       SAT37          ANT9        390211        414050
       SAT37          ANT7        493542        533426
       SAT37          ANT9        493542        533426
       SAT37          ANT7        612486        638503
       SAT37          ANT9        612486        638503
       SAT37          ANT7        647900        664892
       SAT37          ANT9        647900        664892
       SAT37          ANT7        745441        782441
       SAT37          ANT9        745441        782441
       SAT37          ANT7        858884        891405
       SAT37          ANT9        858884        891405
       SAT37          ANT5         59983         75338
       SAT37         ANT10         59983         75338
       SAT37          ANT5        967183        982538
       SAT37         ANT10        967183        982538
       SAT37          ANT5         86111        111603
       SAT37         ANT10         86111        111603
       SAT37          ANT5        993311       1018803
       SAT37         ANT10        993311       1018803
       SAT37          ANT5        112305        113338
       SAT37         ANT10        112305        113338
       SAT37          ANT5       1019505       1020538
       SAT37         ANT10       1019505       1020538
       SAT37          ANT5        191187        230596
       SAT37         ANT10        191187        230596
       SAT37          ANT5       1098387       1137796
       SAT37         ANT10       1098387       1137796
       SAT37          ANT5        310744        333012
       SAT37         ANT10        310744        333012
       SAT37          ANT5        340980        362208
       SAT37         ANT10        340980        362208
       SAT37          ANT5        442527        481673
       SAT37         ANT10        442527        481673
       SAT37          ANT5        561105        587330
       SAT37         ANT10        561105        587330
       SAT37          ANT5        599290        612802
       SAT37         ANT10        599290        612802
       SAT37          ANT5        675387        675834
       SAT37         ANT10        675387        675834
       SAT37          ANT5        694729        729412
       SAT37         ANT10        694729        729412
       SAT37          ANT5        803819        840101
       SAT37         ANT10        803819        840101
       SAT37          ANT3         29863         42887
       SAT37         ANT11         29863         42887
       SAT37          ANT3        937063        950087
       SAT37         ANT11        937063        950087
       SAT37          ANT3         66782         95183
       SAT37         ANT11         66782         95183
       SAT37          ANT3        973982       1002383
       SAT37         ANT11        973982       1002383
       SAT37          ANT3        172962        201220
       SAT37         ANT11        172962        201220
       SAT37          ANT3       1080162       1108420
       SAT37         ANT11       1080162       1108420
       SAT37          ANT3        224939        238197
       SAT37         ANT11        224939        238197
       SAT37          ANT3       1132139       1145397
       SAT37         ANT11       1132139       1145397
       SAT37          ANT3        281811        299139
       SAT37         ANT11        281811        299139
       SAT37          ANT3       1189011       1206339
       SAT37         ANT11       1189011       1206339
       SAT37          ANT3        320384        345524
       SAT37         ANT11        320384        345524
       SAT37          ANT3        387436        390103
       SAT37         ANT11        387436        390103
       SAT37          ANT3        423791        454000
       SAT37         ANT11        423791        454000
       SAT37          ANT3        481756        490331
       SAT37         ANT11        481756        490331
       SAT37          ANT3        533330        554610
       SAT37         ANT11        533330        554610
       SAT37          ANT3        574899        596334
       SAT37         ANT11        574899        596334
       SAT37          ANT3        639295        647668
       SAT37         ANT11        639295        647668
       SAT37          ANT3        675618        705867
       SAT37         ANT11        675618        705867
       SAT37          ANT3        739259        742238
       SAT37         ANT11        739259        742238
       SAT37          ANT3        784170        809163
       SAT37         ANT11        784170        809163
       SAT37          ANT3        830334        847830
       SAT37         ANT11        830334        847830
       SAT37          ANT3        891432        904507
       SAT37         ANT11        891432        904507
       SAT37          ANT1         32564         79813
       SAT37          ANT2         32564         79813
       SAT37          ANT1        939764        987013
       SAT37          ANT2        939764        987013
       SAT37          ANT1        160283        202129
       SAT37          ANT2        160283        202129
       SAT37          ANT1       1067483       1109329
       SAT37          ANT2       1067483       1109329
       SAT37          ANT1        282181        311810
       SAT37          ANT2        282181        311810
       SAT37          ANT1       1189381       1209600
       SAT37          ANT2       1189381       1209600
       SAT37          ANT1        393469        404469
       SAT37          ANT2        393469        404469
       SAT37          ANT1        410560        439869
       SAT37          ANT2        410560        439869
       SAT37          ANT1        519826        563015
       SAT37          ANT2        519826        563015
       SAT37          ANT1        643133        690559
       SAT37          ANT2        643133        690559
       SAT37          ANT1        770452        814260
       SAT37          ANT2        770452        814260
       SAT37          ANT1        894119        907200
       SAT37          ANT2        894119        907200
       SAT37          ANT6             0         26135
       SAT37          ANT8             0         26135
       SAT37          ANT6        907200        933335
       SAT37          ANT8        907200        933335
       SAT37          ANT6        105109        131033
       SAT37          ANT8        105109        131033
       SAT37          ANT6       1012309       1038233
       SAT37          ANT8       1012309       1038233
       SAT37          ANT6        141877        159141
       SAT37          ANT8        141877        159141
       SAT37          ANT6       1049077       1066341
       SAT37          ANT8       1049077       1066341
       SAT37          ANT6        238907        275245
       SAT37          ANT8        238907        275245
       SAT37          ANT6       1146107       1182445
       SAT37          ANT8       1146107       1182445
       SAT37          ANT6        349438        384067
       SAT37          ANT8        349438        384067
       SAT37          ANT6        402487        409023
       SAT37          ANT8        402487        409023
       SAT37          ANT6        465427        479506
       SAT37          ANT8        465427        479506
       SAT37          ANT6        491711        520188
       SAT37          ANT8        491711        520188
       SAT37          ANT6        597317        636307
       SAT37          ANT8        597317        636307
       SAT37          ANT6        716154        737689
       SAT37          ANT8        716154        737689
       SAT37          ANT6        746035        769811
       SAT37          ANT8        746035        769811
       SAT37          ANT6        848398        887688
       SAT37          ANT8        848398        887688
       SAT37          ANT4         26915         41673
       SAT37         ANT12         26915         41673
       SAT37          ANT4        934115        948873
       SAT37         ANT12        934115        948873
       SAT37          ANT4         70101         95247
       SAT37         ANT12         70101         95247
       SAT37          ANT4        977301       1002447
       SAT37         ANT12        977301       1002447
       SAT37          ANT4        126987        139755
       SAT37         ANT12        126987        139755
       SAT37          ANT4       1034187       1046955
       SAT37         ANT12       1034187       1046955
       SAT37          ANT4        174902        198087
       SAT37         ANT12        174902        198087
       SAT37          ANT4       1082102       1105287
       SAT37         ANT12       1082102       1105287
       SAT37          ANT4        224038        242035
       SAT37         ANT12        224038        242035
       SAT37          ANT4       1131238       1149235
       SAT37         ANT12       1131238       1149235
       SAT37          ANT4        279803        296598
       SAT37         ANT12        279803        296598
       SAT37          ANT4       1187003       1203798
       SAT37         ANT12       1187003       1203798
       SAT37          ANT4        323237        347300
       SAT37         ANT12        323237        347300
       SAT37          ANT4        381346        393833
       SAT37         ANT12        381346        393833
       SAT37          ANT4        426851        451508
       SAT37         ANT12        426851        451508
       SAT37          ANT4        478894        494714
       SAT37         ANT12        478894        494714
       SAT37          ANT4        532316        551347
       SAT37         ANT12        532316        551347
       SAT37          ANT4        576899        599224
       SAT37         ANT12        576899        599224
       SAT37          ANT4        635176        648401
       SAT37         ANT12        635176        648401
       SAT37          ANT4        679048        704406
       SAT37         ANT12        679048        704406
       SAT37          ANT4        733825        747792
       SAT37         ANT12        733825        747792
       SAT37          ANT4        784505        805742
       SAT37         ANT12        784505        805742
       SAT37          ANT4        831058        851274
       SAT37         ANT12        831058        851274
       SAT37          ANT4        888495        903274
       SAT37         ANT12        888495        903274
       SAT15          ANT7             0         25975
       SAT15          ANT9             0         25975
       SAT15          ANT7        907200        933175
       SAT15          ANT9        907200        933175
       SAT15          ANT7        106270        124802
       SAT15          ANT9        106270        124802
       SAT15          ANT7       1013470       1032002
       SAT15          ANT9       1013470       1032002
       SAT15          ANT7        133193        158560
       SAT15          ANT9        133193        158560
       SAT15          ANT7       1040393       1065760
       SAT15          ANT9       1040393       1065760
       SAT15          ANT7        237765        277739
       SAT15          ANT9        237765        277739
       SAT15          ANT7       1144965       1184939
       SAT15          ANT9       1144965       1184939
       SAT15          ANT7        357096        381700
       SAT15          ANT9        357096        381700
       SAT15          ANT7        389200        409299
       SAT15          ANT9        389200        409299
       SAT15          ANT7        489355        528106
       SAT15          ANT9        489355        528106
       SAT15          ANT7        606259        635133
       SAT15          ANT9        606259        635133
       SAT15          ANT7        649299        659641
       SAT15          ANT9        649299        659641
       SAT15          ANT7        717988        725542
       SAT15          ANT9        717988        725542
       SAT15          ANT7        741651        772015
       SAT15          ANT9        741651        772015
       SAT15          ANT7        849508        887545
       SAT15          ANT9        849508        887545
       SAT15          ANT5         55115         75239
       SAT15         ANT10         55115         75239
       SAT15          ANT5        962315        982439
       SAT15         ANT10        962315        982439
       SAT15          ANT5         83475        106591
       SAT15         ANT10         83475        106591
       SAT15          ANT5        990675       1013791
       SAT15         ANT10        990675       1013791
       SAT15          ANT5        186598        226154
       SAT15         ANT10        186598        226154
       SAT15          ANT5       1093798       1133354
       SAT15         ANT10       1093798       1133354
       SAT15          ANT5        305862        330699
       SAT15         ANT10        305862        330699
       SAT15          ANT5        340513        357423
       SAT15         ANT10        340513        357423
       SAT15          ANT5        438532        475784
       SAT15         ANT10        438532        475784
       SAT15          ANT5        550834        583861
       SAT15         ANT10        550834        583861
       SAT15          ANT5        600784        608544
       SAT15         ANT10        600784        608544
       SAT15          ANT5        666337        678037
       SAT15         ANT10        666337        678037
       SAT15          ANT5        691165        720337
       SAT15         ANT10        691165        720337
       SAT15          ANT5        797367        836177
       SAT15         ANT10        797367        836177
       SAT15          ANT3         25823         41573
       SAT15         ANT11         25823         41573
       SAT15          ANT3        933023        948773
       SAT15         ANT11        933023        948773
       SAT15          ANT3         63632         90098
       SAT15         ANT11         63632         90098
       SAT15          ANT3        970832        997298
       SAT15         ANT11        970832        997298
       SAT15          ANT3        168076        197764
       SAT15         ANT11        168076        197764
       SAT15          ANT3       1075276       1104964
       SAT15         ANT11       1075276       1104964
       SAT15          ANT3        223833        234228
       SAT15         ANT11        223833        234228
       SAT15          ANT3       1131033       1141428
       SAT15         ANT11       1131033       1141428
       SAT15          ANT3        277535        297361
       SAT15         ANT11        277535        297361
       SAT15          ANT3       1184735       1204561
       SAT15         ANT11       1184735       1204561
       SAT15          ANT3        317796        340650
       SAT15         ANT11        317796        340650
       SAT15          ANT3        383209        389658
       SAT15         ANT11        383209        389658
       SAT15          ANT3        419524        449989
       SAT15         ANT11        419524        449989
       SAT15          ANT3        480998        486334
       SAT15         ANT11        480998        486334
       SAT15          ANT3        528652        552267
       SAT15         ANT11        528652        552267
       SAT15          ANT3        572892        591910
       SAT15         ANT11        572892        591910
       SAT15          ANT3        635346        646700
       SAT15         ANT11        635346        646700
       SAT15          ANT3        671936        701228
       SAT15         ANT11        671936        701228
       SAT15          ANT3        779095        806243
       SAT15         ANT11        779095        806243
       SAT15          ANT3        828841        843710
       SAT15         ANT11        828841        843710
       SAT15          ANT3        887390        903188
       SAT15         ANT11        887390        903188
       SAT15          ANT1         27541         56739
       SAT15          ANT2         27541         56739
       SAT15          ANT1        934741        963939
       SAT15          ANT2        934741        963939
       SAT15          ANT1         63760         73816
       SAT15          ANT2         63760         73816
       SAT15          ANT1        970960        981016
       SAT15          ANT2        970960        981016
       SAT15          ANT1        155628        185100
       SAT15          ANT2        155628        185100
       SAT15          ANT1       1062828       1092300
       SAT15          ANT2       1062828       1092300
       SAT15          ANT1        265155        307189
       SAT15          ANT2        265155        307189
       SAT15          ANT1       1172355       1209600
       SAT15          ANT2       1172355       1209600
       SAT15          ANT1        387617        434890
       SAT15          ANT2        387617        434890
       SAT15          ANT1        514748        558574
       SAT15          ANT2        514748        558574
       SAT15          ANT1        638458        685872
       SAT15          ANT2        638458        685872
       SAT15          ANT1        766021        809110
       SAT15          ANT2        766021        809110
       SAT15          ANT1        889082        907200
       SAT15          ANT2        889082        907200
       SAT15          ANT6             0         20802
       SAT15          ANT8             0         20802
       SAT15          ANT6        907200        928002
       SAT15          ANT8        907200        928002
       SAT15          ANT6         98777        127752
       SAT15          ANT8         98777        127752
       SAT15          ANT6       1005977       1034952
       SAT15          ANT8       1005977       1034952
       SAT15          ANT6        142679        154176
       SAT15          ANT8        142679        154176
       SAT15          ANT6       1049879       1061376
       SAT15          ANT8       1049879       1061376
       SAT15          ANT6        210357        220413
       SAT15          ANT8        210357        220413
       SAT15          ANT6       1117557       1127613
       SAT15          ANT8       1117557       1127613
       SAT15          ANT6        235261        266343
       SAT15          ANT8        235261        266343
       SAT15          ANT6       1142461       1173543
       SAT15          ANT8       1142461       1173543
       SAT15          ANT6        342170        380252
       SAT15          ANT8        342170        380252
       SAT15          ANT6        460521        479663
       SAT15          ANT8        460521        479663
       SAT15          ANT6        488814        514367
       SAT15          ANT8        488814        514367
       SAT15          ANT6        592538        632018
       SAT15          ANT8        592538        632018
       SAT15          ANT6        711321        735811
       SAT15          ANT8        711321        735811
       SAT15          ANT6        745035        765055
       SAT15          ANT8        745035        765055
       SAT15          ANT6        844323        882334
       SAT15          ANT8        844323        882334
       SAT15          ANT4         23471         39460
       SAT15         ANT12         23471         39460
       SAT15          ANT4        930671        946660
       SAT15         ANT12        930671        946660
       SAT15          ANT4         66703         91266
       SAT15         ANT12         66703         91266
       SAT15          ANT4        973903        998466
       SAT15         ANT12        973903        998466
       SAT15          ANT4        124471        136942
       SAT15         ANT12        124471        136942
       SAT15          ANT4       1031671       1044142
       SAT15         ANT12       1031671       1044142
       SAT15          ANT4        170811        194990
       SAT15         ANT12        170811        194990
       SAT15          ANT4       1078011       1102190
       SAT15         ANT12       1078011       1102190
       SAT15          ANT4        221752        238370
       SAT15         ANT12        221752        238370
       SAT15          ANT4       1128952       1145570
       SAT15         ANT12       1128952       1145570
       SAT15          ANT4        276120        294299
       SAT15         ANT12        276120        294299
       SAT15          ANT4       1183320       1201499
       SAT15         ANT12       1183320       1201499
       SAT15          ANT4        320167        343206
       SAT15         ANT12        320167        343206
       SAT15          ANT4        378506        391341
       SAT15         ANT12        378506        391341
       SAT15          ANT4        422886        448084
       SAT15         ANT12        422886        448084
       SAT15          ANT4        476682        491291
       SAT15         ANT12        476682        491291
       SAT15          ANT4        528423        548845
       SAT15         ANT12        528423        548845
       SAT15          ANT4        574145        595184
       SAT15         ANT12        574145        595184
       SAT15          ANT4        632009        646127
       SAT15         ANT12        632009        646127
       SAT15          ANT4        675339        700670
       SAT15         ANT12        675339        700670
       SAT15          ANT4        731536        744654
       SAT15         ANT12        731536        744654
       SAT15          ANT4        780454        802960
       SAT15         ANT12        780454        802960
       SAT15          ANT4        828579        847400
       SAT15         ANT12        828579        847400
       SAT15          ANT4        885048        901061
       SAT15         ANT12        885048        901061
       SAT38          ANT7             0         21880
       SAT38          ANT9             0         21880
       SAT38          ANT7        907200        929080
       SAT38          ANT9        907200        929080
       SAT38          ANT7        101531        124373
       SAT38          ANT9        101531        124373
       SAT38          ANT7       1008731       1031573
       SAT38          ANT9       1008731       1031573
       SAT38          ANT7        131088        153670
       SAT38          ANT9        131088        153670
       SAT38          ANT7       1038288       1060870
       SAT38          ANT9       1038288       1060870
       SAT38          ANT7        233361        272969
       SAT38          ANT9        233361        272969
       SAT38          ANT7       1140561       1180169
       SAT38          ANT9       1140561       1180169
       SAT38          ANT7        351783        378740
       SAT38          ANT9        351783        378740
       SAT38          ANT7        389791        404438
       SAT38          ANT9        389791        404438
       SAT38          ANT7        485426        520289
       SAT38          ANT9        485426        520289
       SAT38          ANT7        595944        631416
       SAT38          ANT9        595944        631416
       SAT38          ANT7        712289        727515
       SAT38          ANT9        712289        727515
       SAT38          ANT7        738150        764874
       SAT38          ANT9        738150        764874
       SAT38          ANT7        843753        883444
       SAT38          ANT9        843753        883444
       SAT38          ANT5         50365         73755
       SAT38         ANT10         50365         73755
       SAT38          ANT5        957565        980955
       SAT38         ANT10        957565        980955
       SAT38          ANT5         82142        101849
       SAT38         ANT10         82142        101849
       SAT38          ANT5        989342       1009049
       SAT38         ANT10        989342       1009049
       SAT38          ANT5        182427        221052
       SAT38         ANT10        182427        221052
       SAT38          ANT5       1089627       1128252
       SAT38         ANT10       1089627       1128252
       SAT38          ANT5        300231        327514
       SAT38         ANT10        300231        327514
       SAT38          ANT5       1207431       1209600
       SAT38         ANT10       1207431       1209600
       SAT38          ANT5        341193        352143
       SAT38         ANT10        341193        352143
       SAT38          ANT5        412923        418598
       SAT38         ANT10        412923        418598
       SAT38          ANT5        434793        467063
       SAT38         ANT10        434793        467063
       SAT38          ANT5        542492        580090
       SAT38         ANT10        542492        580090
       SAT38          ANT5        661077        678588
       SAT38         ANT10        661077        678588
       SAT38          ANT5        688053        712617
       SAT38         ANT10        688053        712617
       SAT38          ANT5        792375        831966
       SAT38         ANT10        792375        831966
       SAT38          ANT1         18138         51432
       SAT38          ANT2         18138         51432
       SAT38          ANT1        925338        958632
       SAT38          ANT2        925338        958632
       SAT38          ANT1        132415        179328
       SAT38          ANT2        132415        179328
       SAT38          ANT1       1039615       1086528
       SAT38          ANT2       1039615       1086528
       SAT38          ANT1        259225        302786
       SAT38          ANT2        259225        302786
       SAT38          ANT1       1166425       1209600
       SAT38          ANT2       1166425       1209600
       SAT38          ANT1        382779        430235
       SAT38          ANT2        382779        430235
       SAT38          ANT1        510196        553842
       SAT38          ANT2        510196        553842
       SAT38          ANT1        633725        680744
       SAT38          ANT2        633725        680744
       SAT38          ANT1        761574        800893
       SAT38          ANT2        761574        800893
       SAT38          ANT1        878095        907200
       SAT38          ANT2        878095        907200
       SAT38          ANT3         21655         39984
       SAT38         ANT11         21655         39984
       SAT38          ANT3        928855        947184
       SAT38         ANT11        928855        947184
       SAT38          ANT3         60827         85075
       SAT38         ANT11         60827         85075
       SAT38          ANT3        968027        992275
       SAT38         ANT11        968027        992275
       SAT38          ANT3        127194        131529
       SAT38         ANT11        127194        131529
       SAT38          ANT3       1034394       1038729
       SAT38         ANT11       1034394       1038729
       SAT38          ANT3        163568        193969
       SAT38         ANT11        163568        193969
       SAT38          ANT3       1070768       1101169
       SAT38         ANT11       1070768       1101169
       SAT38          ANT3        222933        230276
       SAT38         ANT11        222933        230276
       SAT38          ANT3       1130133       1137476
       SAT38         ANT11       1130133       1137476
       SAT38          ANT3        273027        295237
       SAT38         ANT11        273027        295237
       SAT38          ANT3       1180227       1202437
       SAT38         ANT11       1180227       1202437
       SAT38          ANT3        315572        336066
       SAT38         ANT11        315572        336066
       SAT38          ANT3        379245        388818
       SAT38         ANT11        379245        388818
       SAT38          ANT3        415632        445592
       SAT38         ANT11        415632        445592
       SAT38          ANT3        523691        549561
       SAT38         ANT11        523691        549561
       SAT38          ANT3        571218        587695
       SAT38         ANT11        571218        587695
       SAT38          ANT3        631357        645524
       SAT38         ANT11        631357        645524
       SAT38          ANT3        668590        696245
       SAT38         ANT11        668590        696245
       SAT38          ANT3        774055        802983
       SAT38         ANT11        774055        802983
       SAT38          ANT3        827606        839701
       SAT38         ANT11        827606        839701
       SAT38          ANT3        883219        901594
       SAT38         ANT11        883219        901594
       SAT38          ANT6             0         13486
       SAT38          ANT8             0         13486
       SAT38          ANT6        907200        920686
       SAT38          ANT8        907200        920686
       SAT38          ANT6         87702        124100
       SAT38          ANT8         87702        124100
       SAT38          ANT6        994902       1031300
       SAT38          ANT8        994902       1031300
       SAT38          ANT6        204944        221197
       SAT38          ANT8        204944        221197
       SAT38          ANT6       1112144       1128397
       SAT38          ANT8       1112144       1128397
       SAT38          ANT6        231987        259220
       SAT38          ANT8        231987        259220
       SAT38          ANT6       1139187       1166420
       SAT38          ANT8       1139187       1166420
       SAT38          ANT6        336856        376167
       SAT38          ANT8        336856        376167
       SAT38          ANT6        455787        478616
       SAT38          ANT8        455787        478616
       SAT38          ANT6        486982        509418
       SAT38          ANT8        486982        509418
       SAT38          ANT6        588263        627216
       SAT38          ANT8        588263        627216
       SAT38          ANT6        705890        732888
       SAT38          ANT8        705890        732888
       SAT38          ANT6        745227        760307
       SAT38          ANT8        745227        760307
       SAT38          ANT6        821858        822337
       SAT38          ANT8        821858        822337
       SAT38          ANT6        840517        874963
       SAT38          ANT8        840517        874963
       SAT38          ANT4         19874         37210
       SAT38         ANT12         19874         37210
       SAT38          ANT4        927074        944410
       SAT38         ANT12        927074        944410
       SAT38          ANT4         63509         87194
       SAT38         ANT12         63509         87194
       SAT38          ANT4        970709        994394
       SAT38         ANT12        970709        994394
       SAT38          ANT4        121758        134336
       SAT38         ANT12        121758        134336
       SAT38          ANT4       1028958       1041536
       SAT38         ANT12       1028958       1041536
       SAT38          ANT4        166779        191689
       SAT38         ANT12        166779        191689
       SAT38          ANT4       1073979       1098889
       SAT38         ANT12       1073979       1098889
       SAT38          ANT4        219528        234852
       SAT38         ANT12        219528        234852
       SAT38          ANT4       1126728       1142052
       SAT38         ANT12       1126728       1142052
       SAT38          ANT4        272302        291886
       SAT38         ANT12        272302        291886
       SAT38          ANT4       1179502       1199086
       SAT38         ANT12       1179502       1199086
       SAT38          ANT4        317297        339128
       SAT38         ANT12        317297        339128
       SAT38          ANT4        375457        389001
       SAT38         ANT12        375457        389001
       SAT38          ANT4        419070        444461
       SAT38         ANT12        419070        444461
       SAT38          ANT4        474441        488039
       SAT38         ANT12        474441        488039
       SAT38          ANT4        524423        546175
       SAT38         ANT12        524423        546175
       SAT38          ANT4        571569        591239
       SAT38         ANT12        571569        591239
       SAT38          ANT4        628662        643909
       SAT38         ANT12        628662        643909
       SAT38          ANT4        671823        696768
       SAT38         ANT12        671823        696768
       SAT38          ANT4        729120        741717
       SAT38         ANT12        729120        741717
       SAT38          ANT4        776359        799982
       SAT38         ANT12        776359        799982
       SAT38          ANT4        826233        843654
       SAT38         ANT12        826233        843654
       SAT38          ANT4        881448        898809
       SAT38         ANT12        881448        898809
       SAT15          ANT7             0         17443
       SAT15          ANT9             0         17443
       SAT15          ANT7        907200        924643
       SAT15          ANT9        907200        924643
       SAT63          ANT7             0         17443
       SAT63          ANT9             0         17443
       SAT63          ANT7        907200        924643
       SAT63          ANT9        907200        924643
       SAT15          ANT7         96611        122150
       SAT15          ANT9         96611        122150
       SAT15          ANT7       1003811       1029350
       SAT15          ANT9       1003811       1029350
       SAT63          ANT7         96611        122150
       SAT63          ANT9         96611        122150
       SAT63          ANT7       1003811       1029350
       SAT63          ANT9       1003811       1029350
       SAT15          ANT7        130788        148928
       SAT15          ANT9        130788        148928
       SAT15          ANT7       1037988       1056128
       SAT15          ANT9       1037988       1056128
       SAT63          ANT7        130788        148928
       SAT63          ANT9        130788        148928
       SAT63          ANT7       1037988       1056128
       SAT63          ANT9       1037988       1056128
       SAT15          ANT7        229285        267045
       SAT15          ANT9        229285        267045
       SAT15          ANT7       1136485       1174245
       SAT15          ANT9       1136485       1174245
       SAT63          ANT7        229285        267045
       SAT63          ANT9        229285        267045
       SAT63          ANT7       1136485       1174245
       SAT63          ANT9       1136485       1174245
       SAT15          ANT7        344254        375205
       SAT15          ANT9        344254        375205
       SAT63          ANT7        344254        375205
       SAT63          ANT9        344254        375205
       SAT15          ANT7        392020        398515
       SAT15          ANT9        392020        398515
       SAT63          ANT7        392020        398515
       SAT63          ANT9        392020        398515
       SAT15          ANT7        457015        468101
       SAT15          ANT9        457015        468101
       SAT63          ANT7        457015        468101
       SAT63          ANT9        457015        468101
       SAT15          ANT7        481734        510243
       SAT15          ANT9        481734        510243
       SAT63          ANT7        481734        510243
       SAT63          ANT9        481734        510243
       SAT15          ANT7        588540        627466
       SAT15          ANT9        588540        627466
       SAT63          ANT7        588540        627466
       SAT63          ANT9        588540        627466
       SAT15          ANT7        707459        727983
       SAT15          ANT9        707459        727983
       SAT63          ANT7        707459        727983
       SAT63          ANT9        707459        727983
       SAT15          ANT7        735279        759644
       SAT15          ANT9        735279        759644
       SAT63          ANT7        735279        759644
       SAT63          ANT9        735279        759644
       SAT15          ANT7        839045        878999
       SAT15          ANT9        839045        878999
       SAT63          ANT7        839045        878999
       SAT63          ANT9        839045        878999
       SAT15          ANT5         45294         71020
       SAT15         ANT10         45294         71020
       SAT15          ANT5        952494        978220
       SAT15         ANT10        952494        978220
       SAT63          ANT5         45294         71020
       SAT63         ANT10         45294         71020
       SAT63          ANT5        952494        978220
       SAT63         ANT10        952494        978220
       SAT15          ANT5         82164         96938
       SAT15         ANT10         82164         96938
       SAT15          ANT5        989364       1004138
       SAT15         ANT10        989364       1004138
       SAT63          ANT5         82164         96938
       SAT63         ANT10         82164         96938
       SAT63          ANT5        989364       1004138
       SAT63         ANT10        989364       1004138
       SAT15          ANT5        178533        214292
       SAT15         ANT10        178533        214292
       SAT15          ANT5       1085733       1121492
       SAT15         ANT10       1085733       1121492
       SAT63          ANT5        178533        214292
       SAT63         ANT10        178533        214292
       SAT63          ANT5       1085733       1121492
       SAT63         ANT10       1085733       1121492
       SAT15          ANT5        288589        323912
       SAT15         ANT10        288589        323912
       SAT15          ANT5       1195789       1209600
       SAT15         ANT10       1195789       1209600
       SAT63          ANT5        288589        323912
       SAT63         ANT10        288589        323912
       SAT63          ANT5       1195789       1209600
       SAT63         ANT10       1195789       1209600
       SAT15          ANT5        344020        347289
       SAT15         ANT10        344020        347289
       SAT63          ANT5        344020        347289
       SAT63         ANT10        344020        347289
       SAT15          ANT5        405642        419887
       SAT15         ANT10        405642        419887
       SAT63          ANT5        405642        419887
       SAT63         ANT10        405642        419887
       SAT15          ANT5        431372        457307
       SAT15         ANT10        431372        457307
       SAT63          ANT5        431372        457307
       SAT63         ANT10        431372        457307
       SAT15          ANT5        457514        459169
       SAT15         ANT10        457514        459169
       SAT63          ANT5        457514        459169
       SAT63         ANT10        457514        459169
       SAT15          ANT5        536802        576063
       SAT15         ANT10        536802        576063
       SAT63          ANT5        536802        576063
       SAT63         ANT10        536802        576063
       SAT15          ANT5        656313        677958
       SAT15         ANT10        656313        677958
       SAT63          ANT5        656313        677958
       SAT63         ANT10        656313        677958
       SAT15          ANT5        685890        707775
       SAT15         ANT10        685890        707775
       SAT63          ANT5        685890        707775
       SAT63         ANT10        685890        707775
       SAT15          ANT5        787986        827308
       SAT15         ANT10        787986        827308
       SAT63          ANT5        787986        827308
       SAT63         ANT10        787986        827308
       SAT15          ANT5        906837        907200
       SAT15         ANT10        906837        907200
       SAT63          ANT5        906837        907200
       SAT63         ANT10        906837        907200
       SAT15          ANT1          4063         46956
       SAT15          ANT2          4063         46956
       SAT15          ANT1        911263        954156
       SAT15          ANT2        911263        954156
       SAT63          ANT1          4063         46956
       SAT63          ANT2          4063         46956
       SAT63          ANT1        911263        954156
       SAT63          ANT2        911263        954156
       SAT15          ANT1        127164        174552
       SAT15          ANT2        127164        174552
       SAT15          ANT1       1034364       1081752
       SAT15          ANT2       1034364       1081752
       SAT63          ANT1        127164        174552
       SAT63          ANT2        127164        174552
       SAT63          ANT1       1034364       1081752
       SAT63          ANT2       1034364       1081752
       SAT15          ANT1        254425        298269
       SAT15          ANT2        254425        298269
       SAT15          ANT1       1161625       1205469
       SAT15          ANT2       1161625       1205469
